InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537055,84991,60 TEATIME FAIRY CAKE CASES,27,2024-05-24 00:11,15.28,15766.0,EIRE
538076,21485,RETROSPOT HEART HOT WATER BOTTLE,4,2024-12-02 05:04,£15.19,17519.0,United Kingdom
537627,22197,POPCORN HOLDER,28,06/30/24 03:55,20.94,14311.0,United Kingdom
537722,22138,BAKING SET 9 PIECE RETROSPOT,15,2024-02-15 18:28,6.76,17584.0,United Kingdom
536839,22386,JUMBO BAG PINK POLKADOT,15,2024-03-19 05:10,23.71,15552.0,United Kingdom
537144,22138,BAKING SET 9 PIECE RETROSPOT,3,2024-01-28 18:37,23.05,,United Kingdom
538909,21485,RETROSPOT HEART HOT WATER BOTTLE,9,2024-08-20 04:40,9.84,17970.0,Germany
538030,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2024-09-15 19:56,3.32,17270.0,United Kingdom
537450,84991,60 TEATIME FAIRY CAKE CASES,6,2024-06-05 15:36,5.07,13524.0,United Kingdom
537396,22900,SET 2 TEA TOWELS I LOVE LONDON,36,03/22/24 02:02,24.52,12579.0,United Kingdom
536565,22086,PAPER CHAIN KIT 50'S CHRISTMAS,45,2024-07-15 23:45,23.89,14040.0,United Kingdom
538533,84406B,CREAM CUPID HEARTS COAT HANGER,11,2024-01-05 11:57,15.9,14101.0,United Kingdom
537333,22138,BAKING SET 9 PIECE RETROSPOT,25,2024-02-07 12:52,£9.11,17958.0,United Kingdom
538616,21931,JUMBO STORAGE BAG SUKI,26,2024-10-26 08:23,20.37,18236.0,United Kingdom
538417,22745,POPPY'S PLAYHOUSE BEDROOM,8,2024-04-30 14:00,13.22,17827.0,United Kingdom
537274,22386,JUMBO BAG PINK POLKADOT,29,2024-05-19 07:06,8.17,13338.0,United Kingdom
537692,22386,JUMBO BAG PINK POLKADOT,1,2024-09-21 01:07,2.11,14374.0,United Kingdom
537432,71053,WHITE METAL LANTERN,2,2024-07-16 16:19,15.32,15732.0,United Kingdom
537341,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2024-03-14 19:22,9.09,17697.0,Australia
538927,84406B,CREAM CUPID HEARTS COAT HANGER,47,2024-11-13 19:07,21.4,16522.0,United Kingdom
537486,21730,GLASS STAR FROSTED T-LIGHT HOLDER,31,2024-03-29 02:47,£22.75,13762.0,United Kingdom
536502,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2024-09-19 03:06,16.24,15293.0,United Kingdom
536697,22469,HEART OF WICKER SMALL,36,2024-09-09 01:55,13.77,16521.0,EIRE
537945,22386,JUMBO BAG PINK POLKADOT,2,2024-08-29 08:00,8.45,14031.0,United Kingdom
537996,22086,PAPER CHAIN KIT 50'S CHRISTMAS,33,2024-03-27 21:30,4.21,16731.0,United Kingdom
538529,22960,JAM MAKING SET WITH JARS,14,2024-09-05 20:52,14.22,14688.0,United Kingdom
536560,22727,ALARM CLOCK BAKELIKE RED,23,06/30/24 17:48,16.49,13737.0,United Kingdom
538081,21730,GLASS STAR FROSTED T-LIGHT HOLDER,48,2024-05-22 03:25,19.34,16141.0,Australia
538195,84991,60 TEATIME FAIRY CAKE CASES,22,2024-12-29 05:41,22.97,12549.0,United Kingdom
537686,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2024-08-27 03:12,22.46,,United Kingdom
536452,84991,60 TEATIME FAIRY CAKE CASES,16,09/08/24 09:00,£17.73,12635.0,United Kingdom
536448,22386,JUMBO BAG PINK POLKADOT,8,2024-04-06 19:15,5.47,18218.0,France
537943,84991,60 TEATIME FAIRY CAKE CASES,15,2024-07-09 22:03,19.21,13617.0,United Kingdom
538166,22138,BAKING SET 9 PIECE RETROSPOT,31,2024-11-28 16:18,9.9,17033.0,United Kingdom
537989,22197,POPCORN HOLDER,2,2024-05-23 11:13,£22.08,13490.0,United Kingdom
538278,22086,PAPER CHAIN KIT 50'S CHRISTMAS,44,2024-11-05 13:13,19.56,15849.0,United Kingdom
538434,22138,BAKING SET 9 PIECE RETROSPOT,26,2024-02-14 17:24,£3.84,18027.0,France
537661,71053,WHITE METAL LANTERN,4,2024-11-01 10:57,8.09,16997.0,United Kingdom
537750,22386,JUMBO BAG PINK POLKADOT,9,2024-01-29 01:05,1.03,13890.0,United Kingdom
538263,22469,HEART OF WICKER SMALL,39,2024-03-28 09:44,8.05,15000.0,United Kingdom
537950,22745,POPPY'S PLAYHOUSE BEDROOM,10,07/11/24 03:50,13.3,17042.0,France
538270,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2024-10-30 02:38,19.08,14861.0,United Kingdom
538452,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,2024-03-10 05:13,3.05,13243.0,Netherlands
536713,21485,RETROSPOT HEART HOT WATER BOTTLE,36,2024-08-06 11:13,22.44,13098.0,United Kingdom
537145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,2024-07-08 01:43,24.45,17334.0,United Kingdom
538409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2024-11-04 18:14,15.34,12467.0,United Kingdom
537614,22960,JAM MAKING SET WITH JARS,14,2024-01-05 14:37,24.05,14255.0,France
537452,22469,HEART OF WICKER SMALL,36,2024-01-05 01:09,4.71,,United Kingdom
537580,22727,ALARM CLOCK BAKELIKE RED,12,2024-02-13 14:47,17.54,14554.0,United Kingdom
538823,22632,HAND WARMER UNION JACK,36,2024-09-29 14:50,10.21,13915.0,Germany
536494,84991,60 TEATIME FAIRY CAKE CASES,38,2024-06-26 00:40,17.25,13961.0,United Kingdom
539015,21931,JUMBO STORAGE BAG SUKI,19,2024-06-06 16:43,9.77,16597.0,United Kingdom
538783,22469,HEART OF WICKER SMALL,31,2024-04-05 21:25,9.8,15688.0,United Kingdom
536954,21485,RETROSPOT HEART HOT WATER BOTTLE,37,2024-11-01 11:57,11.85,13505.0,France
536422,84879,ASSORTED COLOUR BIRD ORNAMENT,24,04/18/24 22:17,9.4,16949.0,United Kingdom
536840,21931,JUMBO STORAGE BAG SUKI,44,2024-01-13 06:29,14.96,17732.0,United Kingdom
538828,84991,60 TEATIME FAIRY CAKE CASES,27,2024-08-23 21:37,11.05,18182.0,United Kingdom
537503,22386,JUMBO BAG PINK POLKADOT,5,2024-07-21 07:23,8.72,15803.0,United Kingdom
538267,22086,PAPER CHAIN KIT 50'S CHRISTMAS,39,2024-06-13 17:53,8.97,15300.0,United Kingdom
536857,84406B,CREAM CUPID HEARTS COAT HANGER,40,2024-02-26 04:38,17.03,16853.0,United Kingdom
536633,22197,POPCORN HOLDER,13,2024-01-24 12:38,8.43,15727.0,Switzerland
537398,22960,JAM MAKING SET WITH JARS,28,2024-11-22 14:59,18.08,17282.0,United Kingdom
538571,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-05-16 10:14,4.65,17699.0,Netherlands
538681,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,2024-08-10 00:04,£24.46,14317.0,United Kingdom
538399,22138,BAKING SET 9 PIECE RETROSPOT,28,2024-10-07 23:43,£12.5,13346.0,United Kingdom
C536808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-20,2024-03-28 01:26,9.73,12788.0,United Kingdom
537145,84879,ASSORTED COLOUR BIRD ORNAMENT,19,07/08/24 01:43,7.72,17334.0,United Kingdom
538226,71053,WHITE METAL LANTERN,29,2024-02-28 13:43,£9.61,15983.0,United Kingdom
536670,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,2024-11-24 07:31,1.41,14596.0,United Kingdom
536974,22960,JAM MAKING SET WITH JARS,20,2024-05-04 15:44,18.37,13182.0,United Kingdom
538036,22138,BAKING SET 9 PIECE RETROSPOT,39,2024-10-15 03:55,16.59,13539.0,France
536864,22469,HEART OF WICKER SMALL,40,2024-06-26 05:16,£21.84,12922.0,United Kingdom
537682,84991,60 TEATIME FAIRY CAKE CASES,43,2024-10-11 08:24,2.43,12416.0,United Kingdom
536937,22469,HEART OF WICKER SMALL,21,2024-05-28 04:59,0.84,13577.0,United Kingdom
538448,22632,HAND WARMER UNION JACK,25,2024-03-20 02:43,19.79,18002.0,EIRE
537996,22386,JUMBO BAG PINK POLKADOT,26,2024-03-27 21:30,24.88,16731.0,United Kingdom
537729,84991,60 TEATIME FAIRY CAKE CASES,7,2024-01-09 19:12,23.51,14512.0,United Kingdom
538885,21931,JUMBO STORAGE BAG SUKI,42,2024-11-16 22:37,12.29,17934.0,Germany
537892,22138,BAKING SET 9 PIECE RETROSPOT,31,2024-08-26 02:37,18.69,16601.0,United Kingdom
537883,22469,HEART OF WICKER SMALL,5,2024-12-06 14:28,9.77,15374.0,United Kingdom
537884,22197,POPCORN HOLDER,46,2024-02-13 23:04,14.85,15264.0,United Kingdom
537510,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37,2024-12-09 06:07,20.7,17785.0,United Kingdom
538120,84991,60 TEATIME FAIRY CAKE CASES,38,2024-12-05 07:05,11.49,17424.0,United Kingdom
537349,22386,JUMBO BAG PINK POLKADOT,1,2024-09-23 06:22,2.34,17452.0,Spain
538397,71053,WHITE METAL LANTERN,28,2024-04-12 23:18,15.26,16001.0,United Kingdom
536868,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2024-02-24 22:46,23.64,13586.0,United Kingdom
538566,22727,ALARM CLOCK BAKELIKE RED,47,2024-08-19 03:14,24.34,16154.0,United Kingdom
538908,22197,POPCORN HOLDER,43,2024-01-06 07:17,11.31,18244.0,United Kingdom
536470,22386,JUMBO BAG PINK POLKADOT,44,03/12/24 05:44,2.9,14362.0,United Kingdom
536827,22197,POPCORN HOLDER,18,2024-09-20 07:28,17.84,13971.0,United Kingdom
538045,22960,JAM MAKING SET WITH JARS,39,2024-04-01 11:20,£16.98,15899.0,United Kingdom
538744,21731,RED TOADSTOOL LED NIGHT LIGHT,14,2024-12-13 07:06,11.42,15569.0,France
537156,22469,HEART OF WICKER SMALL,26,05/24/24 08:33,1.32,14739.0,United Kingdom
537762,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2024-03-07 11:35,11.96,13381.0,United Kingdom
538746,22197,POPCORN HOLDER,29,2024-11-12 11:20,13.68,15398.0,United Kingdom
537217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,2024-06-28 11:56,8.72,17999.0,EIRE
538302,84991,60 TEATIME FAIRY CAKE CASES,23,2024-05-01 23:29,18.73,14743.0,United Kingdom
537792,22632,HAND WARMER UNION JACK,38,2024-10-09 13:16,£23.08,17007.0,United Kingdom
538134,84991,60 TEATIME FAIRY CAKE CASES,43,2024-07-06 01:08,£15.55,15696.0,United Kingdom
536853,84991,60 TEATIME FAIRY CAKE CASES,37,2024-09-03 13:46,£12.34,,United Kingdom
537057,84406B,CREAM CUPID HEARTS COAT HANGER,26,2024-05-09 04:26,19.02,14943.0,United Kingdom
537016,22632,HAND WARMER UNION JACK,46,2024-03-03 13:25,£13.22,15946.0,United Kingdom
538129,21730,GLASS STAR FROSTED T-LIGHT HOLDER,43,2024-09-15 05:14,£14.19,17253.0,United Kingdom
536812,71053,WHITE METAL LANTERN,1,2024-12-19 11:21,£19.42,,United Kingdom
537753,22727,ALARM CLOCK BAKELIKE RED,22,2024-10-20 09:06,15.09,17841.0,United Kingdom
C537948,22960,JAM MAKING SET WITH JARS,-6,2024-04-22 01:14,16.83,,United Kingdom
C538056,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-46,2024-12-02 10:14,13.1,14318.0,United Kingdom
538000,22745,POPPY'S PLAYHOUSE BEDROOM,8,06/17/24 16:31,9.02,14689.0,Germany
537351,22745,POPPY'S PLAYHOUSE BEDROOM,30,2024-01-21 06:11,£16.58,14727.0,United Kingdom
536540,22469,HEART OF WICKER SMALL,48,2024-09-23 23:49,£9.91,17236.0,United Kingdom
538699,84406B,CREAM CUPID HEARTS COAT HANGER,8,2024-07-24 23:55,19.99,12551.0,United Kingdom
537509,22197,POPCORN HOLDER,20,2024-02-25 20:18,18.17,16919.0,United Kingdom
538426,22727,ALARM CLOCK BAKELIKE RED,14,08/12/24 14:30,6.46,17136.0,United Kingdom
536911,22632,HAND WARMER UNION JACK,14,2024-12-19 16:17,2.44,16366.0,United Kingdom
538655,22386,JUMBO BAG PINK POLKADOT,41,2024-01-30 09:15,15.11,14900.0,United Kingdom
538774,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2024-01-15 16:51,10.91,18182.0,United Kingdom
536644,21730,GLASS STAR FROSTED T-LIGHT HOLDER,29,2024-10-25 23:01,2.51,15778.0,United Kingdom
536833,22960,JAM MAKING SET WITH JARS,22,2024-07-21 17:07,£15.09,15873.0,United Kingdom
537168,22727,ALARM CLOCK BAKELIKE RED,46,04/22/24 23:36,1.73,18234.0,United Kingdom
538244,22745,POPPY'S PLAYHOUSE BEDROOM,15,2024-04-07 03:27,20.06,13075.0,EIRE
537666,84406B,CREAM CUPID HEARTS COAT HANGER,29,2024-05-24 19:22,8.68,13012.0,Netherlands
538495,22745,POPPY'S PLAYHOUSE BEDROOM,25,2024-11-23 20:59,1.81,14952.0,United Kingdom
536957,84991,60 TEATIME FAIRY CAKE CASES,31,2024-01-23 23:09,24.06,18120.0,United Kingdom
537826,22727,ALARM CLOCK BAKELIKE RED,39,2024-09-09 00:44,4.59,17817.0,United Kingdom
537367,84406B,CREAM CUPID HEARTS COAT HANGER,21,2024-11-28 21:33,21.19,17803.0,United Kingdom
C538314,21485,RETROSPOT HEART HOT WATER BOTTLE,-21,2024-02-02 05:51,5.8,13406.0,United Kingdom
538629,21731,RED TOADSTOOL LED NIGHT LIGHT,41,2024-09-06 07:59,3.36,17938.0,United Kingdom
537135,22632,HAND WARMER UNION JACK,16,12/16/24 03:58,16.72,17909.0,United Kingdom
536812,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,12/19/24 11:21,5.61,14501.0,France
536414,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-04-07 05:07,8.49,13807.0,United Kingdom
536605,21730,GLASS STAR FROSTED T-LIGHT HOLDER,44,2024-12-12 18:37,24.39,16360.0,United Kingdom
536618,22745,POPPY'S PLAYHOUSE BEDROOM,11,2024-09-21 11:20,7.13,16034.0,United Kingdom
537982,22086,PAPER CHAIN KIT 50'S CHRISTMAS,41,2024-01-13 10:55,24.27,16163.0,United Kingdom
537145,71053,WHITE METAL LANTERN,3,2024-07-08 01:43,£9.53,17334.0,United Kingdom
536893,71053,WHITE METAL LANTERN,48,2024-08-03 19:45,8.15,14354.0,United Kingdom
537218,84406B,CREAM CUPID HEARTS COAT HANGER,43,2024-11-07 16:35,8.66,17150.0,United Kingdom
538952,21731,RED TOADSTOOL LED NIGHT LIGHT,40,01/07/24 15:25,13.33,14458.0,United Kingdom
538546,22086,PAPER CHAIN KIT 50'S CHRISTMAS,39,2024-03-27 00:48,11.17,12743.0,United Kingdom
537193,21485,RETROSPOT HEART HOT WATER BOTTLE,34,2024-02-24 13:13,9.59,18179.0,United Kingdom
537755,21731,RED TOADSTOOL LED NIGHT LIGHT,9,2024-04-29 17:41,6.32,15202.0,United Kingdom
537266,22960,JAM MAKING SET WITH JARS,6,2024-01-25 02:04,£15.47,13242.0,United Kingdom
536739,84879,ASSORTED COLOUR BIRD ORNAMENT,47,2024-11-16 06:18,23.67,16326.0,United Kingdom
537136,22960,JAM MAKING SET WITH JARS,18,2024-07-12 08:35,8.91,16550.0,United Kingdom
537514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2024-01-08 09:21,23.49,12769.0,United Kingdom
537749,21730,GLASS STAR FROSTED T-LIGHT HOLDER,28,2024-01-29 01:48,19.66,17477.0,United Kingdom
537048,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2024-12-06 06:54,18.25,16366.0,United Kingdom
537179,22900,SET 2 TEA TOWELS I LOVE LONDON,7,2024-01-27 07:12,£22.68,14480.0,United Kingdom
539013,22745,POPPY'S PLAYHOUSE BEDROOM,34,10/13/24 03:44,18.93,13515.0,United Kingdom
537958,22745,POPPY'S PLAYHOUSE BEDROOM,10,04/29/24 04:45,9.31,13730.0,United Kingdom
537537,84406B,CREAM CUPID HEARTS COAT HANGER,45,07/09/24 16:38,12.44,12597.0,United Kingdom
538573,71053,WHITE METAL LANTERN,34,2024-01-04 19:28,17.67,12565.0,United Kingdom
537271,22900,SET 2 TEA TOWELS I LOVE LONDON,13,2024-02-22 00:35,£10.4,14051.0,United Kingdom
538066,22197,POPCORN HOLDER,29,2024-10-20 17:59,20.19,15787.0,United Kingdom
537344,22632,HAND WARMER UNION JACK,24,2024-09-29 03:08,£21.0,14699.0,United Kingdom
538807,84991,60 TEATIME FAIRY CAKE CASES,17,06/20/24 16:18,16.16,16516.0,United Kingdom
538974,22386,JUMBO BAG PINK POLKADOT,22,2024-04-23 15:57,£22.92,15144.0,United Kingdom
537067,22727,ALARM CLOCK BAKELIKE RED,11,05/11/24 16:32,4.6,12455.0,Netherlands
538724,21931,JUMBO STORAGE BAG SUKI,31,2024-07-17 14:20,15.75,15175.0,United Kingdom
538399,22960,JAM MAKING SET WITH JARS,24,2024-10-07 23:43,21.65,13346.0,United Kingdom
537518,22745,POPPY'S PLAYHOUSE BEDROOM,18,2024-05-23 22:12,15.08,14039.0,United Kingdom
537864,22138,BAKING SET 9 PIECE RETROSPOT,13,2024-09-11 02:21,£11.04,17998.0,EIRE
537802,22138,BAKING SET 9 PIECE RETROSPOT,39,2024-07-25 23:14,15.29,,United Kingdom
538686,84406B,CREAM CUPID HEARTS COAT HANGER,16,2024-11-07 09:45,3.92,12926.0,United Kingdom
538091,22086,PAPER CHAIN KIT 50'S CHRISTMAS,39,2024-05-03 03:55,11.03,16952.0,United Kingdom
538654,22900,SET 2 TEA TOWELS I LOVE LONDON,10,2024-01-13 04:57,20.14,13496.0,United Kingdom
C538739,22727,ALARM CLOCK BAKELIKE RED,-6,2024-02-03 22:01,13.11,,United Kingdom
537985,22900,SET 2 TEA TOWELS I LOVE LONDON,41,2024-07-15 13:27,3.73,14466.0,United Kingdom
537580,22632,HAND WARMER UNION JACK,46,2024-02-13 14:47,18.11,14554.0,United Kingdom
538686,22138,BAKING SET 9 PIECE RETROSPOT,7,2024-11-07 09:45,£15.52,12926.0,United Kingdom
536832,22745,POPPY'S PLAYHOUSE BEDROOM,3,05/25/24 03:16,£4.46,15381.0,United Kingdom
C538039,21931,JUMBO STORAGE BAG SUKI,-39,2024-02-18 02:16,10.19,14039.0,United Kingdom
538110,22469,HEART OF WICKER SMALL,6,08/12/24 06:44,4.11,14536.0,United Kingdom
538945,22469,HEART OF WICKER SMALL,45,2024-08-12 03:53,5.02,17684.0,United Kingdom
C537040,22386,JUMBO BAG PINK POLKADOT,-32,2024-06-12 07:12,13.47,18079.0,United Kingdom
538909,22745,POPPY'S PLAYHOUSE BEDROOM,44,2024-08-20 04:40,9.29,17970.0,United Kingdom
536380,22386,JUMBO BAG PINK POLKADOT,35,2024-06-17 00:29,1.99,16135.0,United Kingdom
538870,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-03-28 20:08,12.66,13065.0,United Kingdom
536378,22960,JAM MAKING SET WITH JARS,47,2024-07-13 18:14,9.24,15008.0,Germany
537755,22745,POPPY'S PLAYHOUSE BEDROOM,34,2024-04-29 17:41,11.63,15202.0,Spain
537408,21731,RED TOADSTOOL LED NIGHT LIGHT,14,2024-01-06 02:41,£4.3,17683.0,United Kingdom
537982,22086,PAPER CHAIN KIT 50'S CHRISTMAS,46,2024-01-13 10:55,22.27,16163.0,United Kingdom
536717,22727,ALARM CLOCK BAKELIKE RED,43,2024-04-13 20:36,21.42,16159.0,France
537733,21931,JUMBO STORAGE BAG SUKI,46,2024-02-25 18:12,10.12,15055.0,United Kingdom
537417,21485,RETROSPOT HEART HOT WATER BOTTLE,28,04/28/24 16:45,7.02,14868.0,United Kingdom
537816,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-03-11 01:29,14.01,12510.0,United Kingdom
536954,21485,RETROSPOT HEART HOT WATER BOTTLE,37,2024-11-01 11:57,11.85,13505.0,France
536483,22386,JUMBO BAG PINK POLKADOT,21,2024-06-26 07:56,12.51,13034.0,United Kingdom
538217,22197,POPCORN HOLDER,22,2024-11-01 08:52,11.06,16528.0,United Kingdom
537017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-05-17 23:07,£8.61,12474.0,United Kingdom
C538042,22386,JUMBO BAG PINK POLKADOT,-29,2024-11-09 19:54,12.17,12605.0,United Kingdom
536851,22632,HAND WARMER UNION JACK,8,2024-10-30 21:04,13.2,15451.0,United Kingdom
536802,22469,HEART OF WICKER SMALL,18,2024-04-04 01:44,£4.36,17760.0,United Kingdom
537831,22632,HAND WARMER UNION JACK,34,2024-10-07 09:32,£5.53,15983.0,United Kingdom
538867,22138,BAKING SET 9 PIECE RETROSPOT,38,2024-11-24 07:11,5.41,14469.0,United Kingdom
539002,21485,RETROSPOT HEART HOT WATER BOTTLE,42,2024-02-21 23:39,£22.04,17772.0,United Kingdom
538963,21485,RETROSPOT HEART HOT WATER BOTTLE,23,2024-01-26 15:22,9.93,16355.0,United Kingdom
C538677,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-45,2024-05-05 13:16,£15.65,,United Kingdom
537722,71053,WHITE METAL LANTERN,25,2024-02-15 18:28,17.7,17584.0,United Kingdom
537625,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2024-04-19 16:36,£24.53,,United Kingdom
536952,84406B,CREAM CUPID HEARTS COAT HANGER,33,2024-12-18 01:17,21.11,14441.0,United Kingdom
538406,22900,SET 2 TEA TOWELS I LOVE LONDON,10,2024-06-29 00:10,4.55,16282.0,Spain
538039,84991,60 TEATIME FAIRY CAKE CASES,38,02/18/24 02:16,16.28,14039.0,United Kingdom
537769,21931,JUMBO STORAGE BAG SUKI,43,2024-03-10 01:21,14.79,13707.0,United Kingdom
537933,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2024-02-05 23:38,24.02,18134.0,United Kingdom
538757,22197,POPCORN HOLDER,21,10/11/24 15:55,£2.12,16417.0,United Kingdom
537375,22727,ALARM CLOCK BAKELIKE RED,16,05/23/24 14:41,5.64,13957.0,United Kingdom
538927,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-11-13 19:07,14.76,16522.0,Switzerland
536758,21931,JUMBO STORAGE BAG SUKI,5,2024-11-11 02:29,3.86,14158.0,United Kingdom
537614,22745,POPPY'S PLAYHOUSE BEDROOM,6,2024-01-05 14:37,£19.33,14255.0,United Kingdom
537256,22386,JUMBO BAG PINK POLKADOT,18,2024-09-12 10:25,11.51,17315.0,United Kingdom
538186,22632,HAND WARMER UNION JACK,12,2024-12-17 12:13,10.98,17094.0,United Kingdom
536685,22632,HAND WARMER UNION JACK,23,2024-04-12 21:08,14.68,13395.0,United Kingdom
536770,22727,ALARM CLOCK BAKELIKE RED,6,2024-06-17 01:45,10.92,16895.0,United Kingdom
537735,21931,JUMBO STORAGE BAG SUKI,42,2024-05-05 12:55,8.8,14914.0,Germany
537330,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2024-08-24 13:22,3.83,12382.0,United Kingdom
538024,22900,SET 2 TEA TOWELS I LOVE LONDON,14,2024-04-07 16:26,£0.78,12926.0,France
537602,21931,JUMBO STORAGE BAG SUKI,9,2024-05-28 15:56,23.48,13462.0,United Kingdom
537484,22745,POPPY'S PLAYHOUSE BEDROOM,48,2024-09-03 13:45,£7.87,16256.0,France
539011,71053,WHITE METAL LANTERN,24,2024-01-04 15:30,6.07,17818.0,United Kingdom
537899,22728,ALARM CLOCK BAKELIKE PINK,21,2024-12-11 15:25,13.23,13892.0,United Kingdom
536839,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,03/19/24 05:10,17.82,15552.0,United Kingdom
538559,22469,HEART OF WICKER SMALL,4,2024-06-23 01:46,3.92,17341.0,United Kingdom
537995,22745,POPPY'S PLAYHOUSE BEDROOM,6,2024-01-12 14:03,23.98,16731.0,United Kingdom
536507,84406B,CREAM CUPID HEARTS COAT HANGER,12,2024-06-30 20:26,5.53,14061.0,Germany
538957,21731,RED TOADSTOOL LED NIGHT LIGHT,36,2024-01-02 16:37,2.99,17298.0,France
538573,84991,60 TEATIME FAIRY CAKE CASES,25,2024-01-04 19:28,7.67,12565.0,United Kingdom
537959,71053,WHITE METAL LANTERN,34,2024-03-27 05:20,21.75,16348.0,United Kingdom
536845,22086,PAPER CHAIN KIT 50'S CHRISTMAS,19,2024-04-12 15:37,16.95,15588.0,United Kingdom
536527,22745,POPPY'S PLAYHOUSE BEDROOM,33,2024-03-28 07:53,8.47,16685.0,United Kingdom
538515,84406B,CREAM CUPID HEARTS COAT HANGER,23,05/21/24 23:51,6.44,13289.0,United Kingdom
536661,22469,HEART OF WICKER SMALL,4,07/20/24 09:00,10.28,,United Kingdom
538086,22197,POPCORN HOLDER,43,2024-11-06 17:48,7.55,13683.0,France
536912,22727,ALARM CLOCK BAKELIKE RED,5,2024-04-18 23:11,2.1,15398.0,France
538110,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2024-08-12 06:44,13.84,14536.0,United Kingdom
538501,22197,POPCORN HOLDER,15,2024-10-24 07:14,8.4,16127.0,United Kingdom
536570,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2024-05-09 03:26,£16.4,16900.0,United Kingdom
536863,22197,POPCORN HOLDER,25,2024-07-19 18:16,24.15,15926.0,United Kingdom
537666,84991,60 TEATIME FAIRY CAKE CASES,32,2024-05-24 19:22,15.81,13012.0,Portugal
536691,22138,BAKING SET 9 PIECE RETROSPOT,7,2024-12-02 02:36,3.54,18179.0,United Kingdom
537267,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,01/21/24 17:50,5.94,13652.0,Belgium
536649,21931,JUMBO STORAGE BAG SUKI,34,2024-04-14 12:03,14.25,,Germany
537897,22197,POPCORN HOLDER,12,2024-02-22 08:33,9.32,17347.0,United Kingdom
536854,22386,JUMBO BAG PINK POLKADOT,2,2024-10-04 06:05,£11.93,13308.0,United Kingdom
538380,22086,PAPER CHAIN KIT 50'S CHRISTMAS,29,2024-01-02 08:48,18.04,13221.0,Australia
536685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,36,2024-04-12 21:08,16.61,13395.0,Portugal
537062,21730,GLASS STAR FROSTED T-LIGHT HOLDER,34,2024-04-03 07:39,2.31,17985.0,United Kingdom
536886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2024-04-15 14:15,15.18,13823.0,United Kingdom
536717,21731,RED TOADSTOOL LED NIGHT LIGHT,20,2024-04-13 20:36,1.95,16159.0,United Kingdom
538734,84879,ASSORTED COLOUR BIRD ORNAMENT,36,10/18/24 22:46,24.15,17976.0,United Kingdom
538754,84991,60 TEATIME FAIRY CAKE CASES,16,2024-05-17 00:02,18.28,17119.0,United Kingdom
537787,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2024-06-25 07:48,8.57,18053.0,United Kingdom
536616,22386,JUMBO BAG PINK POLKADOT,3,2024-05-20 21:11,6.09,13542.0,United Kingdom
537296,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-06-06 15:13,21.7,12860.0,United Kingdom
536372,22900,SET 2 TEA TOWELS I LOVE LONDON,11,2024-09-02 20:58,20.31,17219.0,United Kingdom
538135,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2024-12-25 11:45,2.7,12613.0,United Kingdom
537694,22632,HAND WARMER UNION JACK,39,2024-02-20 10:14,24.65,16440.0,United Kingdom
537247,22727,ALARM CLOCK BAKELIKE RED,12,2024-05-11 02:02,£2.15,12554.0,United Kingdom
537138,71053,WHITE METAL LANTERN,12,07/04/24 18:40,20.17,16766.0,United Kingdom
